id,price,bedrooms,bathrooms,sqft_living,floors,yr_built
9385200045,729500,3,2.5,1660,3,2015
7852180340,430000,3,2.5,2360,2,2003
1545804340,240000,3,1.75,1760,1,1987
2490200320,545000,3,1.75,1680,1.5,1916
2218000335,530000,3,1.75,1320,1,1918
922049078,157000,1,1,870,1,1939
2586800270,425000,4,1,1260,1.5,1925
4338800370,220000,3,1,1000,1,1944
7214700350,521000,4,1.75,2020,1,1976
3226200105,325000,3,1,1920,1,1952
2324039036,597500,3,2,2150,1.5,1911
7849202231,337000,3,2.5,1470,2,1999
5196410260,1.00E+06,3,2.5,3180,2,1991
3760500116,3.07E+06,3,2.5,3930,1,1957
2985800030,495000,3,1,990,1,1943
259900160,748000,4,3.5,2770,2,2001
708000030,888000,3,1.5,1250,1,1953
192460310,269900,3,1.75,1140,1,1986
9412200260,496500,4,2.5,2250,1,1967
1062100116,475000,3,2.5,1640,2,1969
6798100662,312000,3,1.5,1255,3,2004
1775920350,323000,3,1,1290,1,1976
2525500260,331000,3,1.75,1300,1,1986
6145600041,306000,3,1.5,1220,3,2007
3300701615,655000,4,2.5,2630,3,2002
5151600340,290000,3,1.5,1950,1,1959
7613700521,1.25E+06,4,3.25,3160,2,1965
2710600045,460000,3,1.75,1550,1,1949
5101405124,435000,4,2.5,1700,1,1940
6067910030,664000,4,2.75,2510,1,1978
1959701890,865000,4,1.75,1800,2,1921
1402200340,385000,3,1.75,1800,1,1968
3558900070,497000,3,2.25,1870,1,1975
7846700310,280000,2,1,1010,1,1925
3348401740,188000,2,1.5,1120,1,1924
3013300288,478500,3,1,2090,1,1969
7852070060,1.15E+06,4,3.5,4370,2,2001
5029450160,222000,3,2,1440,1,1981
3526069070,799000,4,3,2580,2,1984
5104540240,609900,4,2.5,3190,2,2006
3438500486,413000,4,3.5,2380,2,1995
5102400105,400000,4,1,1420,1.5,1930
2346200030,802541,5,2.75,2990,2,2014
1321710030,320000,3,2.5,2680,2,1990
7853290030,507000,4,2.5,2730,2,2006
1566100400,387500,3,1,1220,1,1946
1775800800,396000,3,1,1500,1,1967
9133600075,373000,3,1.75,1830,1,1958
5450900060,1.48E+06,5,2.5,4570,2,1965
1402600700,359900,4,2.25,2470,2,1983
8024200350,410000,2,1,800,1,1927
3121500340,690000,4,2.5,2900,2,1992
7697870860,245000,3,2,1410,1,1985
7527200030,700000,5,2.5,2830,1,1979
2013200390,268000,4,1.75,1680,1,1977
766500030,225000,3,1.75,1760,1,1979
6664000030,980000,4,2.25,2240,2,1976
9349900105,795000,2,1,1380,1.5,1905
1895000045,195000,2,1,820,1,1953
6205500030,480000,4,2,2180,1,1950
7011200260,485000,4,2,1400,1,1900
41000454,130000,2,1,880,1,1928
7203600550,325000,2,1,1060,1,1946
9477200560,440000,3,1.75,1530,1,1984
4022907770,550000,4,1.75,2480,1,1958
5231000060,310000,3,1.75,1490,1,1967
6055000310,530000,3,2.5,3660,2,1989
3216900060,390000,4,2.5,2340,2,1993
7967200060,243000,3,1.75,1450,1,1981
8077210350,639000,4,2.5,2210,2,1990
7203000640,215000,4,1,1130,1,1969
2988000070,405000,5,1.75,1550,1,1961
3832200070,250000,4,1.75,1710,1,1968
3670500710,405500,3,1.5,1010,1,1954
8820903380,452000,6,2.25,2660,2,1937
8820903380,730000,6,2.25,2660,2,1937
4233400400,267000,3,2,1300,1,1994
3793500550,289950,3,2.5,1670,2,2002
6431000270,565000,2,1,960,1,1911
2225059214,1.58E+06,4,3.25,4670,2,1988
7694800270,636000,3,2.5,2140,2,2007
2171400197,350000,5,3,2520,1,2004
2473400340,320000,3,1.5,1650,1,1978
3530490070,210000,2,1.75,1440,1,1978
1932300075,245000,2,1,1050,1,1950
2525000510,328000,3,1.75,1470,1,1983
1853000510,985000,4,2.25,4230,2,1989
1742800060,501000,3,1.75,1970,1,1976
2723089104,315000,3,2.25,1540,2,1992
2619950350,403000,3,2.75,2090,2,2012
4021100045,550000,3,2,2380,2,1934
731500200,347500,4,2.5,2156,2,2012
2591820310,365000,4,2.25,2070,2,1986
3626039299,588000,3,1,1910,1,1951
9346980140,605000,3,1.75,1920,1,1977
6613000140,1.30E+06,3,3.25,3400,2,1937
8159610060,233000,3,2,1400,1,1974
7830800339,360000,4,2.5,2210,2,1997
1588600045,459000,2,1.75,1170,1,1929
826069046,740000,3,2,2100,1,1995
1771000890,305000,3,1,1160,1,1967
3300701170,395000,3,1,1500,1,1925
7340500270,560000,4,2.5,2940,2,2000
9277200111,650000,4,1.75,2010,1,1963
293720140,449950,3,2.5,2170,2,2003
579003610,517500,3,1.5,1430,1,1940
1138020200,435000,4,1.5,1510,1,1970
3432500200,329999,3,1,1150,1,1952
1563102435,950000,3,1.75,2150,1,1960
3959400710,447000,3,1,1370,1,1944
8682300890,699800,2,2.5,2380,1,2010
4385700765,850000,3,1.75,1370,1,1911
5149300200,316500,3,1.75,1600,1,1979
9323600060,942500,5,3.5,3750,1,1981
9273200140,1.31E+06,2,2.25,3950,2,1991
9542300320,856600,4,2.25,2400,1,1964
770000045,405600,5,1.5,2830,2.5,1918
6979900390,565000,4,2.5,2440,2,1996
6379500159,400000,3,2.25,1190,2,2008
826079094,330000,3,2,1400,1,1997
8856940060,374950,4,2.75,2730,2,2005
2972300060,405300,3,2.75,2390,1,1983
3575200070,560000,3,2.25,2060,2,1984
8146100270,824000,4,2.25,2490,1,1961
8648200030,260000,3,1.75,1100,1,1984
208500160,760000,4,2.5,2430,1,1965
1196003428,405000,3,2.5,3170,2,1995
5104450990,429900,4,2.5,2640,2,1987
3343901234,341500,3,1.5,1130,1,1961
226039214,465250,5,2,1940,1.5,1957
1623300160,450000,2,2,1100,1.5,1912
2205500575,390000,3,1,1200,1,1955
4040800810,420000,3,2.25,2000,1,1963
2612000390,269950,3,2.5,1890,2,2002
3814400125,493000,4,2,1910,1,1910
7300400060,370000,4,2.5,2710,2,1998
1954700695,2.25E+06,5,4.25,4860,1.5,1905
7230200340,305000,3,1,1250,1,1967
3191000240,400000,3,1.75,1590,1.5,1938
1139000069,320000,3,1.5,1240,2,2009
5693500270,715000,4,1,2000,2,1911
686500030,650000,6,2.75,3610,1.5,1966
8731901940,218000,5,1.75,1930,1,1966
2688100071,500000,2,1,1280,1,1964
2423069155,460000,4,2,2090,1,1984
2329500260,232500,3,1.5,1940,1,1969
2608300030,408200,3,2.5,1800,2,1990
1494300060,522000,3,1.75,1730,1,1980
7504101230,675000,4,2.5,2810,2,1982
8081020370,1.36E+06,4,3.5,3550,1,1999
1446800511,249950,4,1,1330,1.5,1952
1623049062,210000,2,1,750,1,1950
6145601000,429950,4,1,1760,1,1947
205000520,737500,4,2.5,3200,2,1993
3885805935,710000,4,2,1740,1,1958
7852020640,470000,3,2.5,2100,2,1999
6838800140,1.10E+06,4,3.5,4270,1,1993
4083305445,650000,3,2,1340,1.5,1913
7855801610,1.22E+06,4,2.5,3190,1,1967
7940700260,422120,3,2.5,1630,2,1987
8854100350,625000,5,2.5,2990,2,2007
4365200860,385200,4,1,1550,1.5,1954
3904980030,500000,3,2.25,1690,2,1989
7843500070,308000,4,2.25,1960,2,1989
6067900060,565000,3,2.75,2390,1,1977
7202340960,581000,3,2.5,2600,2,2004
1786640070,361000,3,2,1950,1,1999
259600260,345000,3,1,1250,1,1964
7234600903,419000,2,2.25,1180,2,2008
4307350200,347000,3,2.5,1680,2,2004
3276930400,625000,4,2.25,2220,2,1989
4045100075,2.40E+06,4,4.25,4890,2,1999
1421069208,379000,3,3.25,2660,2.5,2014
4057300200,310000,3,1.5,1150,2,1988
1922059135,250000,2,2,1130,1,1941
5014600240,682000,5,2.75,2760,2,2005
1565900070,246500,3,2,1430,1,1992
3121059033,325000,3,1,1490,1.5,1932
6799300270,310950,4,2.5,2030,2,2004
2021200370,1.10E+06,3,2,3010,2,1931
726049190,287500,3,1,1810,1,1954
726049190,431000,3,1,1810,1,1954
4006000251,226000,3,1,970,1,1968
3362400640,825000,3,1.75,2010,1.5,1926
1610000016,175000,4,1,1300,1.5,1947
7376300060,465750,3,1.5,1260,1,1959
7300200550,659000,4,2.25,2610,2,1983
2061100570,595000,3,1.75,1910,1,1941
8856890200,350000,3,2.25,1780,2,1987
8731951670,270000,4,2.25,1900,1,1975
4037200075,662500,6,2.25,2450,1,1957
5066400483,249900,3,1.75,1380,1,1939
4167300310,324500,3,1.75,1920,1,1977
8682262400,430000,2,1.75,1350,1,2004
8682262400,419950,2,1.75,1350,1,2004
6777800160,285000,4,1.75,2510,1,1962
1402950550,332000,4,2.5,2470,2,2002
2843200070,282000,4,1.75,1660,1,1956
6450303785,320000,3,1,1340,1,1987
9429500045,428750,3,1,1620,1.5,1911
1443300140,330000,3,2.25,2300,2,1977
108000127,456500,4,3.5,2000,3,2008
1081300200,352000,3,2.25,1640,1,1972
8818900060,664000,4,2,1530,1.5,1912
3395050060,628000,3,1.75,4000,1,1987
7197350070,512000,3,1.75,1610,1,1977
9510900270,254000,3,2,2070,1,1969
3905081070,535800,4,2.5,1900,2,1994
2322069114,287653,3,1,1050,1,1960
5637500070,438000,3,2.5,1520,2,2006
4164100160,450000,4,1.75,2390,1,1949
4136890260,327000,5,2.75,2400,2,1998
3056800160,370500,4,2.5,1790,2,2005
3654800200,265000,3,2.5,1720,2,1993
2296500036,450000,4,2.75,2980,1,1979
623069068,425000,3,1,1520,1.5,1988
1865820370,166600,3,1.75,1150,1,1977
1723049033,245000,1,0.75,380,1,1963
2359300030,565000,3,1,910,1,1951
6403310060,539900,3,1.75,1650,1,1976
1937300270,910000,3,3.5,2480,2,2010
4137050060,280000,4,2.5,2050,2,1990
2310000240,275000,3,2.25,1420,2,1989
3955900830,467000,3,2.5,3460,2,2001
8665050060,457500,3,2.5,1500,2,1996
3330500875,381156,2,1,1320,1,1908
3327020400,289999,5,2.5,2180,1,1977
1250700060,642450,3,1.75,1830,1,1919
4039300400,469950,3,2.25,1620,1,1962
6665800060,795000,3,2,2920,1,1975
7504110030,785000,4,2.5,3300,2,1984
7805450810,860000,3,2.25,3060,2,1983
6306400140,1.10E+06,0,0,3064,3.5,1990
8802400416,147500,3,1,1530,1,1959
6204400270,390000,3,2,1910,1,1978
9536602080,229000,3,1,1020,1,1954
3826000070,185000,3,1,1150,1,1932
5101405335,414900,3,1.5,1260,1,1941
2349300060,200000,4,2,1920,1,1914
7749500370,225000,4,2.25,1800,1,1969
2436701200,720000,3,1.75,2040,2,1924
7871500070,930000,4,2.5,2200,2,1908
3323500030,1.27E+06,5,2.5,3200,1,1952
2110200036,700000,5,3.25,2400,2,1928
510002519,466000,2,1.5,1140,3,2005
1387300070,374000,3,1.5,1330,1,1976
9465910070,480000,3,2.5,1940,2,1994
2324800070,740000,3,2.5,3000,2,1995
1962200435,1.01E+06,4,1,1820,1.5,1923
8562890700,395000,4,2.5,2910,2,2002
3298700946,340000,2,1,1090,1,1954
880000189,209000,3,2,1230,2,2003
643500030,431650,5,2.5,1710,1.5,1962
8566100200,980000,5,2.5,3160,1,1971
4298100240,660000,3,2.5,2680,2,1993
3275780030,730000,4,2.25,2190,2,1977
8648220270,291500,3,1.75,1260,1,1988
1923000160,905000,4,3.5,2970,2,1997
7574910860,800000,4,2.5,2570,1.5,1993
2296500136,839900,4,3.5,3810,1,2013
3278600710,200000,1,1.5,1010,2,2007
2460700260,300000,3,2,1480,1,1979
3188100400,530000,3,1.75,1250,1.5,1942
9406520830,314950,3,2.25,1654,2,1995
3387900390,255000,3,1.75,1410,1,1960
1596600024,550000,5,2.75,2160,1,1950
7625701891,435000,3,1,1400,1,1917
3224800075,234000,3,1.75,1420,1,1966
7526800200,615000,4,2.25,2500,1,1975
3329530200,205000,3,2,1410,1,1985
2115200125,384000,4,1.75,2100,1,1955
6623400135,324000,3,2.5,1750,2,1994
103000116,645000,3,1.75,2070,1,1946
2768301525,570000,3,3.25,1570,2,2007
739980260,324000,3,2.5,1920,2,1999
4302200695,270000,2,1,1000,1,1943
1431700370,290000,5,1.5,2120,1.5,1962
7524000030,250000,3,2,1440,1,1965
4046500320,342000,3,1.75,1660,2,1990
4325000125,255000,3,1.5,1340,1,1958
3456000160,800000,3,2.25,2380,1,1972
9297301580,451000,3,1.75,1560,1.5,1926
2465400036,990000,4,2.5,2780,1,1967
5412200270,288400,4,2.5,1860,1,1983
1109000390,420000,3,1.5,2390,2,1920
8730000270,359000,2,2.75,1370,2,2009
7937600830,390000,4,3,2570,1,1988
3395070640,300000,3,2.5,1320,2,2005
8663280160,545000,5,2.5,2520,1,1981
6151800624,288349,3,1,1250,1,1972
8594400370,299900,3,2.25,1560,1,1985
2301400640,891000,4,2,2330,1.5,1925
4441300240,1.20E+06,3,2,3660,1,1947
7714000070,378000,4,2.5,2790,2,2004
3432500486,299995,2,1,1060,1,1951
5466420030,253000,3,2.5,2020,1,1994
1324079046,350000,3,2.25,1580,1,1979
2768301715,565000,4,3,2020,1.5,1900
3332000135,315000,2,1,970,1,1908
65000400,570000,4,3,1490,1.5,1915
8820901670,971000,5,3.5,4390,2,2005
8712100575,915000,5,2.5,2750,1.5,1910
6116500341,419000,4,1.5,2150,1,1950
4167300030,260000,4,1.75,1810,1,1977
2925059135,1.32E+06,3,3,2230,2,1990
7708300140,369950,3,1,2430,1,1977
4139430340,1.03E+06,3,2.5,3680,2,1994
3812400070,435000,5,1,1410,1.5,1929
9455200445,601000,3,1.75,1330,1,1958
6203000160,460500,3,1,1490,1,1963
7517500611,720000,3,2.5,2020,3,2000
8691300860,851000,4,2.5,3130,2,1996
5489200435,550000,4,3,2670,2,1916
510002065,700000,4,1,1980,1.5,1920
252000400,323000,3,1.75,2100,1,1963
7279300070,345500,3,1,1350,1,1944
8113101670,378000,4,1.5,2140,1,1959
7578200310,650000,4,2,2208,3,1917
7715800570,385000,3,2,1010,1,1982
6852700478,425000,2,1,970,1,1910
1917300260,210000,4,2,1520,1.5,1920
4298100070,630000,4,2.5,2740,2,1993
1842000140,335000,3,1.75,1570,1,1953
5462100240,196500,3,1,1320,1,1966
8651520510,582800,4,2.75,2550,1,1986
3578110200,440000,3,1.75,1560,1,1983
7555210340,752500,4,2.25,2360,2,1974
2313900510,532500,3,1.75,1330,2,1909
2009001600,265000,3,1,1070,1,1950
1455100116,397500,3,1.25,1510,1,1961
3629790160,524250,3,2.5,1710,2,1999
1778350070,765000,4,2.75,2790,2,1996
1703050200,648000,4,2.5,2620,2,2001
5469700570,469500,5,2.5,2970,1,1969
100600860,237500,3,1.75,1050,1,1975
421049116,216000,3,1,1280,1,1956
3205200640,427200,3,1,1030,1,1963
8899200570,280000,3,2.25,1900,1,1977
1777500160,718000,5,3,3070,1,1968
7853340860,420000,2,2.75,1760,2,2010
1862400132,379000,2,1,930,1,1952
6380500135,326100,2,1,880,1,1942
9528104108,535000,3,2.5,1360,3,2003
2571910160,283000,4,2.75,2130,1,1992
316000160,260000,3,1,1480,1.5,1940
2695600505,399000,4,1,1500,1.5,1951
3904910320,484950,3,2.25,1670,2,1987
4100000140,640000,4,1.75,2060,1,1960
3226049270,585000,4,2.5,2160,1,1952
1455600030,645000,4,2,2780,1,1955
5559600140,253000,3,2,1490,1,1988
5147600105,178500,2,1,740,1,1953
7437100570,291000,4,2.5,1860,2,1991
8856004730,199950,2,2.75,1590,1.5,1920
3856902996,553500,2,1,850,1,1922
1442800370,189950,2,1,1030,1,1981
8001400340,289000,3,2,1850,1,1988
3131200640,700000,4,2,1830,2,1908
984000710,270000,3,2,1560,1,1967
4167300350,258000,4,1.75,1730,1,1977
2826049282,530000,3,2.5,1930,2,2005
8946750030,245000,3,2.25,1422,2,2012
461004720,563000,3,2,1380,1.5,1917
7852090810,515000,3,2.5,2430,2,2001
9264960340,325000,4,2.5,2610,2,1987
1624079104,540000,3,2.25,2000,2,1996
4310700570,280300,2,1,920,1,1949
1254200075,460000,4,1.75,1750,1.5,1926
7214820030,475000,3,1.75,2020,1,1981
865100055,900000,4,2.25,2460,1,1957
686201000,538200,4,3,1780,1,1964
342000570,429000,2,1,1080,1,1922
5476200160,164808,3,1,1250,1,1980
7199320570,520000,4,2.25,1870,2,1977
6414100560,475000,3,1.75,1700,1,1977
1623049214,283000,4,1.5,1480,1,1942
2379300340,321500,4,2.5,1930,2,2000
7701990560,840000,4,2.75,3130,2,1993
2025700860,287000,3,2.25,1370,2,1992
8562500200,375000,3,1.75,960,1,1962
8143100350,349500,3,1.75,1260,1,1969
37000335,446450,3,1.5,1480,1,1960
1862900350,315000,4,2.5,1930,2,1992
1498302774,271310,2,1,870,1.5,1906
2224700136,315000,4,1,1300,1.5,1953
7697920160,245000,3,1.75,1490,1,1990
1370804430,543115,2,1,1380,1,1947
2267000160,900000,4,2,1190,1.5,1945
5700004028,2.45E+06,4,4.25,4250,2,2008
8682231170,554000,2,2,1920,1,2003
3353400860,249900,3,1.75,2080,1,1950
2424059035,768000,3,2.5,3220,2,1981
2021201000,980000,4,3,3680,1,1967
3919000030,395000,5,2.5,2070,1,1962
789000550,415000,3,1.75,1480,2,1995
5104511040,380000,4,2.5,2000,2,2003
7215722010,566000,3,2.5,1560,2,1999
16000435,218500,2,1,1600,1,1949
7197300105,550000,4,2.5,1940,1,1976
2877101031,512031,3,1.75,1540,1,1920
2892600016,197500,2,1,820,1,1950
2423020270,470000,3,2.25,1780,1,1977
1825079070,590000,3,1.75,1560,1,1981
5255710160,465000,4,2.25,2210,1,1977
723069135,499000,2,1.75,2040,1,1968
2024059094,515000,3,2.25,1920,1,1972
7613700860,716500,3,1.75,1930,1,1936
2771101200,410000,3,2,1700,1,1944
7625704510,850000,4,3.25,3450,2,1994
1762600260,1.05E+06,4,3.25,3440,2,1983
2553300030,648000,4,2.5,2380,2,1992
5309101200,620000,4,2.25,2400,1.5,1929
5416300240,935000,4,4.5,5670,2,2008
3756600240,379000,3,1,1140,1,1963
8127700445,699000,3,1.75,1670,1,1952
9421500070,528000,4,2.25,1910,1,1960
9477710160,425000,3,1.75,1560,1,1974
1795500240,249500,2,1.75,1500,1,1963
7203220260,1.04E+06,5,3.25,4475,2,2014
3524039204,790000,4,2.75,2840,1,1961
5706200060,399950,3,1,1020,1,1969
7283900012,275000,3,1.5,1410,1,1953
809001070,550000,3,1,1520,1.5,1912
3340401535,140000,1,1,730,1,1926
1607100139,250000,3,1,1190,1,1954
8699800060,318000,3,2.25,1410,2,1988
524069037,505000,2,1,1240,1,1962
6072600200,470500,5,2.5,2500,1,1966
5144000036,360000,3,1,1050,1.5,1954
7855300200,1.24E+06,4,2.75,2680,1,1962
2485000202,986000,3,2.5,2380,1,1964
9209900270,515000,2,1,1060,1,1906
6099400030,320000,3,1.75,2300,1,1939
9368700223,310000,4,3,2010,1,1951
1782000160,356700,2,1,1090,1,1942
269001360,775000,4,1.75,2320,1,1956
390100060,325000,3,1,1040,1,1951
7888400560,208000,4,2.75,1810,1.5,1962
7567600045,825000,2,1,1150,1,1908
7764200030,515000,3,2.5,2360,1,1990
9828202545,490000,3,1.5,1970,1.5,1929
6114600030,675000,4,3,2690,1,1954
9834200885,360000,4,2.5,2080,1,1962
9834200885,550000,4,2.5,2080,1,1962
3509600070,225000,3,1.5,1370,1,1962
2473002080,500000,3,2.75,3410,1.5,1967
1081300370,385000,4,2,1850,1,1969
11501160,837700,5,2.75,3010,2,1994
7202330370,448000,3,2.25,1530,2,2003
7000100631,730000,5,1.75,2690,1,1952
2484200171,575000,4,1.5,2810,1,1954
9477201040,430000,3,1.75,1810,1,1976
7202290160,435000,3,2.5,1560,2,2002
4366700140,241000,3,1,1010,1,1973
5457300478,453500,2,1.75,1000,1,1924
9158100116,285000,2,1.5,990,3,2001
7227500830,151000,2,1,720,1,1942
7237500390,1.57E+06,5,4.5,6070,2,2004
2197600451,631000,5,2,2270,2,1905
3278604400,285000,2,2.5,1380,2,2011
1788700160,195000,3,1,1260,1,1959
3276930270,817500,4,2.5,2910,2,1987
7374600060,550000,3,2,1810,1,1960
2505500030,1.13E+06,4,2.5,3160,2,1995
2770604942,609850,2,2.75,1910,3,2002
7831800505,200000,3,1,1230,1,1947
5416510060,367000,4,2.5,2960,2,2006
4137010260,285167,3,2.25,2200,2,1988
7683800200,275000,2,1.5,1270,1,1947
1509500160,350900,4,2.5,2540,2,1992
3904940200,660000,4,3.25,3030,2,1988
4037200295,525000,3,1.75,1520,1,1957
7258200055,262000,4,2.5,1560,2,1997
9178600560,690000,2,1,970,1,1907
255520260,624000,5,3.75,3570,2,2005
751000060,353000,3,1,1350,1,1947
3343900326,552500,4,3.5,3710,2,2002
7137900320,224500,4,1,1430,1.5,1983
2641800060,239000,3,1,940,1,1950
293760310,975000,5,4.5,4300,2,2004
7237501180,1.20E+06,4,1.75,3990,2,2006
5332200550,505000,3,1,1380,1.5,1910
3450300240,302000,4,1.75,2020,1,1963
9352900695,170000,3,1,1480,1,1944
3324069070,195000,2,1,1190,1,1910
8062900070,272000,5,1.5,2550,1,1959
8062900070,369000,5,1.5,2550,1,1959
4427100030,332500,3,1.5,1500,1,1953
4039100400,515000,3,2.5,3000,1,1963
2171400126,269000,3,1,1690,1,1967
7135520810,1.28E+06,4,4,4390,1,1994
2475201180,303000,3,2.5,1560,2,1985
4024100951,420000,7,3,2940,1,1977
6021502830,400000,3,1,1130,1,1941
7710100083,225000,3,1,1020,1,1987
2781270550,219000,2,2,1310,2,2004
200510060,605000,3,2.5,2570,2,1989
9554200105,625000,4,2,2020,1,1942
3320000810,380000,5,2,1680,1,1906
643500060,620000,4,2,1770,1.5,1962
2537500140,687500,4,2.75,3190,2,1994
5112800421,225500,4,2,1440,1,1962
3352402236,252500,3,2,1150,1,1956
3905100520,510000,3,2.5,1860,2,1994
6332940070,510000,4,2.5,2430,2,2003
809002435,725000,3,2.5,1940,1.5,1906
3421079032,75000,1,0,670,1,1966
3797000295,492000,2,1,880,1,1927
1775801260,425000,4,2.5,1930,1,1977
4055701200,1.96E+06,4,2.75,3120,1,1963
7137960030,298900,3,2.5,1830,2,1994
7880010060,699000,4,2.5,3230,2,1987
3797001920,310000,2,1,700,1,1918
3901100055,350000,3,1.75,1010,1,1961
8069000075,790000,4,1.75,2460,1,1961
1541700240,305000,4,2.5,2230,2,2003
6064800710,315000,3,2.5,1570,2,2003
1865810060,267500,5,3.5,2390,2,1977
7533800295,1.75E+06,4,3.25,3460,2,1950
5415300060,435000,6,3.5,2400,2,1987
3876100320,482500,6,4.5,2940,1.5,1966
1247600105,5.11E+06,5,5.25,8010,2,1999
3705900238,439995,3,1.75,1570,1,1959
3876200070,460000,3,3,1520,1,1967
4388000140,194000,3,1,1070,1,1971
3523029041,290000,2,0.75,440,1,1943
3110800260,274700,4,2,2440,1,1963
3131201290,900000,4,2.5,2660,2,1910
1117200390,1.15E+06,4,4,4460,2,2001
8956000350,605000,3,2.5,2010,2,2008
7853210140,359000,3,2.5,1450,2,2004
3250500140,850000,3,1.75,1400,1,1951
2767601375,505000,3,2,1500,2,2002
9465910320,565000,3,2.5,2500,2,1990
3334000055,585000,2,1.75,1280,1,1955
7893800335,328000,4,3.25,3380,2,1990
3586500700,749950,4,2.75,2910,1,1957
3630180400,826000,4,2.5,3060,2,2006
3210950510,535000,3,1,1330,1,1977
1224069074,925000,4,2.5,3300,2,1991
7625700935,875000,3,3.5,3250,2,2001
7856610200,902000,4,2.25,2530,1,1976
7287100135,423000,3,1,1830,1,1951
1023059324,235000,3,1,1170,1,1968
6398000171,545000,2,2,2930,1,1980
6149700350,343000,2,1,1230,1,1961
9558020890,334950,3,2.5,1620,2,2002
2624049185,405000,3,1.75,1760,1,1956
236400260,220000,4,1,1440,1,1959
3826000560,173000,2,1,1740,1,1947
7011201245,655000,3,1,1270,1.5,1906
9222400510,406000,2,1,880,1,1924
9455200570,632000,6,2.5,2560,1,1961
2112700030,357000,5,2.75,1540,1,1990
8658300260,361000,3,1.75,1150,1,1964
3996900160,277000,2,1,770,1,1948
5561400340,630000,4,3.75,4610,1,1980
11900140,254000,3,2.5,1850,2,2003
6071600340,472800,3,2.25,1840,1,1961
1231000510,263000,3,1.75,1490,1,1913
1231000510,510000,3,1.75,1490,1,1913
7683800192,179950,3,1,960,1,1952
4123400340,525000,4,2.25,1580,1,1973
5458300685,479000,3,2.5,1260,3,2008
194000505,651000,3,2,1940,1,1940
3885804305,949000,4,1.75,2490,1,1958
3971700560,392400,5,2.5,2520,1.5,1942
8585400135,585000,4,1.75,1760,1,1950
8691500990,460000,4,2.5,4190,2,2004
2770606685,470000,3,1,1170,1,1951
8856971000,245000,3,2.5,1600,2,2003
1026049082,500000,4,2,2760,2,1978
2095800400,455000,3,2.5,2090,2,1989
7852030240,485500,4,2.5,2320,2,1999
6321000045,1.88E+06,5,3.25,4110,2,1921
3751600030,100000,2,1,770,1,1978
4046500510,307000,3,1.75,1410,1,1982
